,y,x
0,4876804166.539527,0.0
1,4876345891.641717,0.011111111111111112
2,4875378443.56799,0.022222222222222223
3,4873955673.703246,0.03333333333333333
4,4871923878.45064,0.044444444444444446
5,4869341288.011997,0.05555555555555556
6,4866708320.859768,0.06666666666666667
7,4864086940.673849,0.07777777777777778
8,4861499590.236607,0.08888888888888889
9,4859047303.455321,0.1
10,4856712598.834832,0.11111111111111112
11,4854804469.6837015,0.12222222222222223
12,4853282506.332755,0.13333333333333333
13,4852235907.490086,0.14444444444444446
14,4851521207.987194,0.15555555555555556
15,4851267481.473452,0.16666666666666669
16,4851612955.4281225,0.17777777777777778
17,4852455245.193947,0.18888888888888888
18,4853758825.462679,0.2
19,4855453033.039113,0.2111111111111111
20,4857299262.452737,0.22222222222222224
21,4859126662.996775,0.23333333333333334
22,4860930308.349529,0.24444444444444446
23,4862380771.321661,0.2555555555555556
24,4863612737.181,0.26666666666666666
25,4864490971.25632,0.2777777777777778
26,4865110442.322683,0.2888888888888889
27,4865120245.310408,0.3
28,4864543744.072472,0.3111111111111111
29,4863596565.692077,0.32222222222222224
30,4862545282.075644,0.33333333333333337
31,4861441289.4688,0.34444444444444444
32,4860484872.394239,0.35555555555555557
33,4859730460.108539,0.3666666666666667
34,4859217898.394762,0.37777777777777777
35,4858841205.70864,0.3888888888888889
36,4858748834.586297,0.4
37,4858851132.185273,0.41111111111111115
38,4859086517.372967,0.4222222222222222
39,4859440155.332914,0.43333333333333335
40,4859853791.85565,0.4444444444444445
41,4860227084.624768,0.45555555555555555
42,4860503097.979186,0.4666666666666667
43,4861006441.346121,0.4777777777777778
44,4861715750.215237,0.48888888888888893
45,4862407210.9392805,0.5
46,4863051217.008413,0.5111111111111112
47,4863458547.312152,0.5222222222222223
48,4863764369.398342,0.5333333333333333
49,4863957677.109562,0.5444444444444445
50,4864423239.979549,0.5555555555555556
51,4865150840.732482,0.5666666666666667
52,4865919814.408318,0.5777777777777778
53,4866574546.227814,0.5888888888888889
54,4867177434.461684,0.6
55,4867622399.505153,0.6111111111111112
56,4867795090.893955,0.6222222222222222
57,4867916352.272493,0.6333333333333333
58,4868204166.815668,0.6444444444444445
59,4868576799.579916,0.6555555555555556
60,4869219373.452012,0.6666666666666667
61,4869896777.456757,0.6777777777777778
62,4870582497.309145,0.6888888888888889
63,4871155543.939512,0.7000000000000001
64,4871374007.573508,0.7111111111111111
65,4871194171.348117,0.7222222222222222
66,4870735503.377795,0.7333333333333334
67,4869915890.627065,0.7444444444444445
68,4868933040.572592,0.7555555555555555
69,4867619774.377332,0.7666666666666667
70,4866373852.271672,0.7777777777777778
71,4865423719.47737,0.788888888888889
72,4864313440.698037,0.8
73,4863173255.563288,0.8111111111111111
74,4862217203.570622,0.8222222222222223
75,4861399856.860971,0.8333333333333334
76,4860757887.727529,0.8444444444444444
77,4860454087.282097,0.8555555555555556
78,4860658593.310428,0.8666666666666667
79,4861349049.511998,0.8777777777777778
80,4862676780.897833,0.888888888888889
81,4864478190.601499,0.9
82,4866526462.79083,0.9111111111111111
83,4868643532.250598,0.9222222222222223
84,4870851581.020615,0.9333333333333333
85,4872968030.338528,0.9444444444444445
86,4874651386.375961,0.9555555555555556
87,4875835900.949164,0.9666666666666667
88,4876532968.6036005,0.9777777777777779
89,4876861992.576856,0.9888888888888889
