,y,x
0,4831819479.98382,0.0
1,4830842737.357263,0.011111111111111112
2,4830135779.775307,0.022222222222222223
3,4829447834.904123,0.03333333333333333
4,4828415251.329095,0.044444444444444446
5,4827636876.484757,0.05555555555555556
6,4826850621.588654,0.06666666666666667
7,4825873856.26897,0.07777777777777778
8,4824607699.549399,0.08888888888888889
9,4823460786.909013,0.1
10,4822581711.830646,0.11111111111111112
11,4822113812.274127,0.12222222222222223
12,4822023534.483717,0.13333333333333333
13,4822322097.8571,0.14444444444444446
14,4823117403.384107,0.15555555555555556
15,4823964811.564464,0.16666666666666669
16,4824804037.123371,0.17777777777777778
17,4826024103.074691,0.18888888888888888
18,4827290487.443455,0.2
19,4828478830.205024,0.2111111111111111
20,4829623307.321516,0.22222222222222224
21,4830755699.855923,0.23333333333333334
22,4831694702.750946,0.24444444444444446
23,4832861028.3502655,0.2555555555555556
24,4834081587.460784,0.26666666666666666
25,4835340200.499501,0.2777777777777778
26,4836369496.124851,0.2888888888888889
27,4837010936.818053,0.3
28,4837363454.015579,0.3111111111111111
29,4837441466.7736435,0.32222222222222224
30,4837371962.005604,0.33333333333333337
31,4837005977.9579315,0.34444444444444444
32,4836289712.547207,0.35555555555555557
33,4835295103.7931185,0.3666666666666667
34,4834071793.717618,0.37777777777777777
35,4833272286.381043,0.3888888888888889
36,4832438059.145882,0.4
37,4831726423.238799,0.41111111111111115
38,4830928313.623714,0.4222222222222222
39,4829947244.682933,0.43333333333333335
40,4829151074.461777,0.4444444444444445
41,4828382277.429465,0.45555555555555555
42,4827723206.8333025,0.4666666666666667
43,4827668400.522247,0.4777777777777778
44,4827684108.473882,0.48888888888888893
45,4828064755.0443735,0.5
46,4828949606.678655,0.5111111111111112
47,4830571161.916189,0.5222222222222223
48,4832466129.397474,0.5333333333333333
49,4834229019.66755,0.5444444444444445
50,4836145660.609048,0.5555555555555556
51,4837912807.905492,0.5666666666666667
52,4839215613.822898,0.5777777777777778
53,4839777093.791971,0.5888888888888889
54,4839799211.83129,0.6
55,4839589775.60655,0.6111111111111112
56,4839222499.388265,0.6222222222222222
57,4838663916.804236,0.6333333333333333
58,4837965785.088121,0.6444444444444445
59,4837333316.314955,0.6555555555555556
60,4836711579.503751,0.6666666666666667
61,4836046712.072332,0.6777777777777778
62,4835315633.208753,0.6888888888888889
63,4834303281.31177,0.7000000000000001
64,4833339948.368299,0.7111111111111111
65,4832711872.545206,0.7222222222222222
66,4832267576.524818,0.7333333333333334
67,4831822250.468329,0.7444444444444445
68,4831591731.885435,0.7555555555555555
69,4831638725.632159,0.7666666666666667
70,4831922720.570835,0.7777777777777778
71,4832089522.030029,0.788888888888889
72,4832038193.0510645,0.8
73,4831821194.927499,0.8111111111111111
74,4831844446.767945,0.8222222222222223
75,4831937273.139452,0.8333333333333334
76,4831939638.886747,0.8444444444444444
77,4831881770.265166,0.8555555555555556
78,4831562877.546967,0.8666666666666667
79,4831424523.3917675,0.8777777777777778
80,4831566252.951577,0.888888888888889
81,4832011810.973136,0.9
82,4832346111.312873,0.9111111111111111
83,4832862605.874109,0.9222222222222223
84,4833259776.3766575,0.9333333333333333
85,4833733795.950127,0.9444444444444445
86,4833879174.972587,0.9555555555555556
87,4833841912.783299,0.9666666666666667
88,4833347815.366018,0.9777777777777779
89,4832677438.4518585,0.9888888888888889
