,y,x
0,4297570329.361622,0.0
1,4296750787.435026,0.011111111111111112
2,4296014818.933402,0.022222222222222223
3,4295363441.598536,0.03333333333333333
4,4295181801.054591,0.044444444444444446
5,4295197192.026979,0.05555555555555556
6,4295284298.171225,0.06666666666666667
7,4295588683.345611,0.07777777777777778
8,4295837870.76123,0.08888888888888889
9,4296399640.920391,0.1
10,4296770045.490142,0.11111111111111112
11,4297654543.086061,0.12222222222222223
12,4298624886.7157755,0.13333333333333333
13,4299475981.095593,0.14444444444444446
14,4300846177.256564,0.15555555555555556
15,4302025526.090086,0.16666666666666669
16,4303878494.985709,0.17777777777777778
17,4305533240.686926,0.18888888888888888
18,4307147788.171311,0.2
19,4309585260.433265,0.2111111111111111
20,4311972823.039908,0.22222222222222224
21,4314629313.180492,0.23333333333333334
22,4317289154.294194,0.24444444444444446
23,4319859585.780501,0.2555555555555556
24,4322941793.535936,0.26666666666666666
25,4325845077.579553,0.2777777777777778
26,4328937016.896561,0.2888888888888889
27,4332097479.42746,0.3
28,4335235010.904808,0.3111111111111111
29,4338192862.760325,0.32222222222222224
30,4340811363.696955,0.33333333333333337
31,4343675668.075889,0.34444444444444444
32,4345481082.9138565,0.35555555555555557
33,4347433135.366392,0.3666666666666667
34,4349161179.713026,0.37777777777777777
35,4351073133.871855,0.3888888888888889
36,4352275353.1559515,0.4
37,4353112856.7707615,0.41111111111111115
38,4353685693.065944,0.4222222222222222
39,4354046715.157479,0.43333333333333335
40,4353762421.245044,0.4444444444444445
41,4353189003.227935,0.45555555555555555
42,4352325911.169224,0.4666666666666667
43,4351421450.469784,0.4777777777777778
44,4349952941.411048,0.48888888888888893
45,4348253477.252017,0.5
46,4346469159.220452,0.5111111111111112
47,4344516440.974659,0.5222222222222223
48,4342894625.434179,0.5333333333333333
49,4341510158.385538,0.5444444444444445
50,4340410287.563305,0.5555555555555556
51,4339033862.631802,0.5666666666666667
52,4337592343.00109,0.5777777777777778
53,4336808016.778144,0.5888888888888889
54,4336436539.811916,0.6
55,4336167478.046164,0.6111111111111112
56,4336218738.752024,0.6222222222222222
57,4336673752.37633,0.6333333333333333
58,4336714895.349349,0.6444444444444445
59,4337181784.360596,0.6555555555555556
60,4337976327.546042,0.6666666666666667
61,4339183049.162414,0.6777777777777778
62,4340126585.780725,0.6888888888888889
63,4341077887.435107,0.7000000000000001
64,4342099156.660933,0.7111111111111111
65,4343112501.553378,0.7222222222222222
66,4343738994.5726595,0.7333333333333334
67,4343745043.655049,0.7444444444444445
68,4342975214.498145,0.7555555555555555
69,4342218656.163918,0.7666666666666667
70,4341023275.460731,0.7777777777777778
71,4339701634.677853,0.788888888888889
72,4338317832.436513,0.8
73,4336683277.644062,0.8111111111111111
74,4334435344.170071,0.8222222222222223
75,4331905962.183898,0.8333333333333334
76,4329383026.8907175,0.8444444444444444
77,4326397409.589893,0.8555555555555556
78,4323272849.137621,0.8666666666666667
79,4320270688.75397,0.8777777777777778
80,4317045194.746581,0.888888888888889
81,4314129704.094122,0.9
82,4311309209.613371,0.9111111111111111
83,4308534830.760444,0.9222222222222223
84,4305949621.714531,0.9333333333333333
85,4303873069.246986,0.9444444444444445
86,4301970792.599817,0.9555555555555556
87,4300361540.453755,0.9666666666666667
88,4299442488.656322,0.9777777777777779
89,4298327813.075785,0.9888888888888889
