,y,x
0,4843477954.929055,0.0
1,4843162825.480569,0.011111111111111112
2,4842272057.444286,0.022222222222222223
3,4841079929.396402,0.03333333333333333
4,4839156386.152074,0.044444444444444446
5,4836784367.379137,0.05555555555555556
6,4834413953.259636,0.06666666666666667
7,4831984773.454686,0.07777777777777778
8,4829843718.655923,0.08888888888888889
9,4827776012.428437,0.1
10,4825720377.151524,0.11111111111111112
11,4823928281.310722,0.12222222222222223
12,4822354391.333817,0.13333333333333333
13,4821262104.626364,0.14444444444444446
14,4820468656.806661,0.15555555555555556
15,4820312920.523506,0.16666666666666669
16,4820878611.786335,0.17777777777777778
17,4822008855.55723,0.18888888888888888
18,4823663735.188489,0.2
19,4825703945.503372,0.2111111111111111
20,4828159412.618188,0.22222222222222224
21,4830504376.392876,0.23333333333333334
22,4833102048.234019,0.24444444444444446
23,4835480249.655055,0.2555555555555556
24,4837791440.673644,0.26666666666666666
25,4839862213.655757,0.2777777777777778
26,4841878892.668905,0.2888888888888889
27,4843376679.194413,0.3
28,4844295605.672838,0.3111111111111111
29,4845071019.809023,0.32222222222222224
30,4845445718.638516,0.33333333333333337
31,4845590398.912206,0.34444444444444444
32,4845517687.628929,0.35555555555555557
33,4845414525.311375,0.3666666666666667
34,4845408607.406456,0.37777777777777777
35,4845405270.942514,0.3888888888888889
36,4845376351.438351,0.4
37,4845310982.427101,0.41111111111111115
38,4845190007.901693,0.4222222222222222
39,4845143846.700768,0.43333333333333335
40,4845334881.452566,0.4444444444444445
41,4845329355.922379,0.45555555555555555
42,4845063166.519495,0.4666666666666667
43,4844815088.780037,0.4777777777777778
44,4844676678.19549,0.48888888888888893
45,4844243221.312879,0.5
46,4843902219.198165,0.5111111111111112
47,4843130751.411122,0.5222222222222223
48,4842153473.401447,0.5333333333333333
49,4841191214.57855,0.5444444444444445
50,4840262685.237346,0.5555555555555556
51,4839636921.999096,0.5666666666666667
52,4838986598.177408,0.5777777777777778
53,4838422387.338477,0.5888888888888889
54,4837822135.638231,0.6
55,4837309684.149682,0.6111111111111112
56,4836138136.245436,0.6222222222222222
57,4835010455.685906,0.6333333333333333
58,4833910021.75023,0.6444444444444445
59,4832610762.195696,0.6555555555555556
60,4831771181.393976,0.6666666666666667
61,4830962899.612038,0.6777777777777778
62,4830215845.157182,0.6888888888888889
63,4829426821.890241,0.7000000000000001
64,4828538721.882067,0.7111111111111111
65,4827426680.111805,0.7222222222222222
66,4826198682.116133,0.7333333333333334
67,4824874410.716524,0.7444444444444445
68,4823763014.0421715,0.7555555555555555
69,4822463355.96778,0.7666666666666667
70,4821528114.69121,0.7777777777777778
71,4821038514.021438,0.788888888888889
72,4820586724.804558,0.8
73,4820412191.112001,0.8111111111111111
74,4820451148.976284,0.8222222222222223
75,4820551221.099754,0.8333333333333334
76,4821008171.638717,0.8444444444444444
77,4821617902.550281,0.8555555555555556
78,4822777513.926712,0.8666666666666667
79,4824394649.636644,0.8777777777777778
80,4826317332.512542,0.888888888888889
81,4828705512.16037,0.9
82,4831056171.424309,0.9111111111111111
83,4833508024.746397,0.9222222222222223
84,4835963809.308241,0.9333333333333333
85,4838393073.540595,0.9444444444444445
86,4840251956.592752,0.9555555555555556
87,4841645411.257802,0.9666666666666667
88,4842596198.763277,0.9777777777777779
89,4843338232.187219,0.9888888888888889
