,y,x
0,5073965323.10396,0.0
1,5074442441.659387,0.011111111111111112
2,5075004547.158132,0.022222222222222223
3,5075304526.122388,0.03333333333333333
4,5075513304.118944,0.044444444444444446
5,5075652480.116568,0.05555555555555556
6,5075752439.110502,0.06666666666666667
7,5075772128.88531,0.07777777777777778
8,5075584131.981379,0.08888888888888889
9,5075095254.241218,0.1
10,5074461423.059646,0.11111111111111112
11,5073896786.824424,0.12222222222222223
12,5073371020.310622,0.13333333333333333
13,5072997233.240578,0.14444444444444446
14,5072609271.42985,0.15555555555555556
15,5072254452.775268,0.16666666666666669
16,5071850507.204694,0.17777777777777778
17,5071470519.759431,0.18888888888888888
18,5071120506.070307,0.2
19,5070628805.151739,0.2111111111111111
20,5070185773.669659,0.22222222222222224
21,5069876619.301102,0.23333333333333334
22,5069782646.702712,0.24444444444444446
23,5069535552.90334,0.2555555555555556
24,5069482149.43196,0.26666666666666666
25,5069486021.086048,0.2777777777777778
26,5069404157.878986,0.2888888888888889
27,5069464300.109333,0.3
28,5069766243.008246,0.3111111111111111
29,5070232496.236591,0.32222222222222224
30,5070758006.691922,0.33333333333333337
31,5071201571.476476,0.34444444444444444
32,5071816898.778403,0.35555555555555557
33,5072476686.557029,0.3666666666666667
34,5073104130.858421,0.37777777777777777
35,5073753373.379628,0.3888888888888889
36,5074245502.350845,0.4
37,5074627503.647139,0.41111111111111115
38,5074753432.9199095,0.4222222222222222
39,5074887903.075199,0.43333333333333335
40,5074966956.306627,0.4444444444444445
41,5074909698.816106,0.45555555555555555
42,5074599411.845007,0.4666666666666667
43,5074220464.602285,0.4777777777777778
44,5073991653.796125,0.48888888888888893
45,5073824761.718425,0.5
46,5073442087.531357,0.5111111111111112
47,5073029172.59969,0.5222222222222223
48,5072539437.493749,0.5333333333333333
49,5072165631.762349,0.5444444444444445
50,5071889668.21039,0.5555555555555556
51,5071817554.751579,0.5666666666666667
52,5071864105.634906,0.5777777777777778
53,5071914232.803244,0.5888888888888889
54,5071815116.013953,0.6
55,5071839854.6032095,0.6111111111111112
56,5072161439.193362,0.6222222222222222
57,5072677735.077998,0.6333333333333333
58,5073400119.555954,0.6444444444444445
59,5074217152.852724,0.6555555555555556
60,5074929774.110402,0.6666666666666667
61,5075631736.751079,0.6777777777777778
62,5076260471.395783,0.6888888888888889
63,5076828688.386524,0.7000000000000001
64,5077315541.744114,0.7111111111111111
65,5077665756.957838,0.7222222222222222
66,5078032664.808994,0.7333333333333334
67,5078312730.218298,0.7444444444444445
68,5078418679.352798,0.7555555555555555
69,5078365083.775842,0.7666666666666667
70,5078264485.343884,0.7777777777777778
71,5077818273.952789,0.788888888888889
72,5077368654.452914,0.8
73,5076869953.716435,0.8111111111111111
74,5076396962.378946,0.8222222222222223
75,5075929187.591652,0.8333333333333334
76,5075346791.9446335,0.8444444444444444
77,5074852599.757192,0.8555555555555556
78,5074369169.419586,0.8666666666666667
79,5073848943.42057,0.8777777777777778
80,5073304485.74953,0.888888888888889
81,5072885768.734088,0.9
82,5072499121.832047,0.9111111111111111
83,5072266761.199331,0.9222222222222223
84,5072152781.313864,0.9333333333333333
85,5072224668.537857,0.9444444444444445
86,5072435581.056924,0.9555555555555556
87,5072714618.0766325,0.9666666666666667
88,5073020582.886385,0.9777777777777779
89,5073509746.967953,0.9888888888888889
